"Plot Title: ZE_c3c4_chamber2"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20229604, SEN S/N: 20229604, LBL: air.temp.c)"
1,12/26/22 04:00:00 PM,18.711
2,12/26/22 04:30:00 PM,18.711
3,12/26/22 05:00:00 PM,18.616
4,12/26/22 05:30:00 PM,18.711
5,12/26/22 06:00:00 PM,18.711
6,12/26/22 06:30:00 PM,18.616
7,12/26/22 07:00:00 PM,18.616
8,12/26/22 07:30:00 PM,18.711
9,12/26/22 08:00:00 PM,18.711
10,12/26/22 08:30:00 PM,18.711
11,12/26/22 09:00:00 PM,18.806
12,12/26/22 09:30:00 PM,18.806
13,12/26/22 10:00:00 PM,16.332
14,12/26/22 10:30:00 PM,12.883
15,12/26/22 11:00:00 PM,8.879
16,12/26/22 11:30:00 PM,8.481
17,12/27/22 12:00:00 AM,8.978
18,12/27/22 12:30:00 AM,8.680
19,12/27/22 01:00:00 AM,8.879
20,12/27/22 01:30:00 AM,8.879
21,12/27/22 02:00:00 AM,8.879
22,12/27/22 02:30:00 AM,8.879
23,12/27/22 03:00:00 AM,8.978
24,12/27/22 03:30:00 AM,8.978
25,12/27/22 04:00:00 AM,8.978
26,12/27/22 04:30:00 AM,8.978
27,12/27/22 05:00:00 AM,8.978
28,12/27/22 05:30:00 AM,8.978
29,12/27/22 06:00:00 AM,8.978
30,12/27/22 06:30:00 AM,8.978
31,12/27/22 07:00:00 AM,8.978
32,12/27/22 07:30:00 AM,8.978
33,12/27/22 08:00:00 AM,8.978
34,12/27/22 08:30:00 AM,14.230
35,12/27/22 09:00:00 AM,16.903
36,12/27/22 09:30:00 AM,19.853
37,12/27/22 10:00:00 AM,16.141
38,12/27/22 10:30:00 AM,19.472
39,12/27/22 11:00:00 AM,19.472
40,12/27/22 11:30:00 AM,19.472
41,12/27/22 12:00:00 PM,19.377
42,12/27/22 12:30:00 PM,19.282
43,12/27/22 01:00:00 PM,19.282
44,12/27/22 01:30:00 PM,19.187
45,12/27/22 02:00:00 PM,19.187
46,12/27/22 02:30:00 PM,19.187
47,12/27/22 03:00:00 PM,19.187
48,12/27/22 03:30:00 PM,19.187
49,12/27/22 04:00:00 PM,19.187
50,12/27/22 04:30:00 PM,19.282
51,12/27/22 05:00:00 PM,19.187
52,12/27/22 05:30:00 PM,19.187
53,12/27/22 06:00:00 PM,19.187
54,12/27/22 06:30:00 PM,19.187
55,12/27/22 07:00:00 PM,19.092
56,12/27/22 07:30:00 PM,19.092
57,12/27/22 08:00:00 PM,19.092
58,12/27/22 08:30:00 PM,19.092
59,12/27/22 09:00:00 PM,19.092
60,12/27/22 09:30:00 PM,19.092
61,12/27/22 10:00:00 PM,15.951
62,12/27/22 10:30:00 PM,13.750
63,12/27/22 11:00:00 PM,9.373
64,12/27/22 11:30:00 PM,8.680
65,12/28/22 12:00:00 AM,9.077
66,12/28/22 12:30:00 AM,8.680
67,12/28/22 01:00:00 AM,8.879
68,12/28/22 01:30:00 AM,8.879
69,12/28/22 02:00:00 AM,8.879
70,12/28/22 02:30:00 AM,8.978
71,12/28/22 03:00:00 AM,8.978
72,12/28/22 03:30:00 AM,8.978
73,12/28/22 04:00:00 AM,8.978
74,12/28/22 04:30:00 AM,8.978
75,12/28/22 05:00:00 AM,8.978
76,12/28/22 05:30:00 AM,8.978
77,12/28/22 06:00:00 AM,8.978
78,12/28/22 06:30:00 AM,8.978
79,12/28/22 07:00:00 AM,8.978
80,12/28/22 07:30:00 AM,8.978
81,12/28/22 08:00:00 AM,8.978
82,12/28/22 08:30:00 AM,14.230
83,12/28/22 09:00:00 AM,16.903
84,12/28/22 09:30:00 AM,20.043
85,12/28/22 10:00:00 AM,20.043
86,12/28/22 10:30:00 AM,19.853
87,12/28/22 11:00:00 AM,18.901
88,12/28/22 11:30:00 AM,18.996
89,12/28/22 12:00:00 PM,19.662
90,12/28/22 12:30:00 PM,19.567
91,12/28/22 01:00:00 PM,19.472
92,12/28/22 01:30:00 PM,19.472
93,12/28/22 02:00:00 PM,19.377
94,12/28/22 02:30:00 PM,19.472
95,12/28/22 03:00:00 PM,19.472
96,12/28/22 03:30:00 PM,19.472
97,12/28/22 04:00:00 PM,19.377
98,12/28/22 04:30:00 PM,19.377
99,12/28/22 05:00:00 PM,19.377
100,12/28/22 05:30:00 PM,19.377
101,12/28/22 06:00:00 PM,19.377
102,12/28/22 06:30:00 PM,19.377
103,12/28/22 07:00:00 PM,19.472
104,12/28/22 07:30:00 PM,19.377
105,12/28/22 08:00:00 PM,19.472
106,12/28/22 08:30:00 PM,19.472
107,12/28/22 09:00:00 PM,19.377
108,12/28/22 09:30:00 PM,19.377
109,12/28/22 10:00:00 PM,16.618
110,12/28/22 10:30:00 PM,13.846
111,12/28/22 11:00:00 PM,9.669
112,12/28/22 11:30:00 PM,8.978
113,12/29/22 12:00:00 AM,9.275
114,12/29/22 12:30:00 AM,8.779
115,12/29/22 01:00:00 AM,8.978
116,12/29/22 01:30:00 AM,8.978
117,12/29/22 02:00:00 AM,8.978
118,12/29/22 02:30:00 AM,8.978
119,12/29/22 03:00:00 AM,8.978
120,12/29/22 03:30:00 AM,8.978
121,12/29/22 04:00:00 AM,8.978
122,12/29/22 04:30:00 AM,8.978
123,12/29/22 05:00:00 AM,8.978
124,12/29/22 05:30:00 AM,9.077
125,12/29/22 06:00:00 AM,8.978
126,12/29/22 06:30:00 AM,9.077
127,12/29/22 07:00:00 AM,9.077
128,12/29/22 07:30:00 AM,9.077
129,12/29/22 08:00:00 AM,8.978
130,12/29/22 08:30:00 AM,14.325
131,12/29/22 09:00:00 AM,17.094
132,12/29/22 09:30:00 AM,19.758
133,12/29/22 10:00:00 AM,19.853
134,12/29/22 10:30:00 AM,19.662
135,12/29/22 11:00:00 AM,19.567
136,12/29/22 11:30:00 AM,19.187
137,12/29/22 12:00:00 PM,19.187
138,12/29/22 12:30:00 PM,18.616
139,12/29/22 01:00:00 PM,18.711
140,12/29/22 01:30:00 PM,19.282
141,12/29/22 02:00:00 PM,19.377
142,12/29/22 02:30:00 PM,19.377
143,12/29/22 03:00:00 PM,19.377
144,12/29/22 03:30:00 PM,19.377
145,12/29/22 04:00:00 PM,19.377
146,12/29/22 04:30:00 PM,19.377
147,12/29/22 05:00:00 PM,19.377
148,12/29/22 05:30:00 PM,19.377
149,12/29/22 06:00:00 PM,19.377
150,12/29/22 06:30:00 PM,19.377
151,12/29/22 07:00:00 PM,19.377
152,12/29/22 07:30:00 PM,19.377
153,12/29/22 08:00:00 PM,19.377
154,12/29/22 08:30:00 PM,19.377
155,12/29/22 09:00:00 PM,19.377
156,12/29/22 09:30:00 PM,19.377
157,12/29/22 10:00:00 PM,16.523
158,12/29/22 10:30:00 PM,13.654
159,12/29/22 11:00:00 PM,9.768
160,12/29/22 11:30:00 PM,9.077
161,12/30/22 12:00:00 AM,9.275
162,12/30/22 12:30:00 AM,8.779
163,12/30/22 01:00:00 AM,8.978
164,12/30/22 01:30:00 AM,8.978
165,12/30/22 02:00:00 AM,8.978
166,12/30/22 02:30:00 AM,8.978
167,12/30/22 03:00:00 AM,8.978
168,12/30/22 03:30:00 AM,8.978
169,12/30/22 04:00:00 AM,8.978
170,12/30/22 04:30:00 AM,8.978
171,12/30/22 05:00:00 AM,9.077
172,12/30/22 05:30:00 AM,8.978
173,12/30/22 06:00:00 AM,8.978
174,12/30/22 06:30:00 AM,8.978
175,12/30/22 07:00:00 AM,9.077
176,12/30/22 07:30:00 AM,9.077
